URL,Response Code,News Error,Detected,Category,Platform,Last crawled
https://www.lehmans.com/p-1839-premium-clothesline-kits-25-ft-kit.aspx?show=all&OrderBy=6&OrderBy=1&show=allOrderBy=1&OrderBy=4&OrderBy=4OrderBy=2orderby2,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-1839-premium-clothesline-kits-25-ft-kit.aspx?OrderBy=4&OrderBy=1&show=all&OrderBy=6&OrderBy=4OrderBy=2&OrderBy=4OrderBy=2orderby2,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/article/1278?partner_id=NEWSLETTER&partner_id=NEWSLETTER,404,,5/6/15,Not found,Desktop,5/31/16
https://www.lehmans.com/product/childs-world-globe?show=all,404,,7/11/16,Not found,Desktop,7/13/16
https://www.lehmans.com/c-55-fruit-presses.aspx?utm_source=cider-press&utm_medium=cp&utm_campaign=related/apple-cider-press.htm?tkn=bLdub5nH0f4KEwi4gtfK9v6OAhUKc4MKHUkzwI0YASANOA0,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/chocolate-cherry-cordials/food-snacks,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-9034-hanging-food-dryer.aspx?show=all,404,,7/1/16,Not found,Desktop,7/1/16
https://www.lehmans.com/c-55-fruit-presses.aspx?utm_source=cider-press&utm_medium=cp&utm_campaign=related/related/soy-powder.htm?tkn=p8F1Ds3sDpMKEwiszfHV052RAhUGB2oKHSlsU1gYASAHOA0,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-9066-vacuum-bags-for-electric-sealer.aspx?show=all,404,,7/3/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/natural-stoneware-square-baking-pan-glossy-finish/baking-supplies,404,,7/8/16,Not found,Desktop,7/12/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/article/1302?Args=/&Args=/,404,,5/14/15,Not found,Desktop,5/30/16
https://www.lehmans.com/p-1839-premium-clothesline-kits-25-ft-kit.aspx?OrderBy=2&show=all&OrderBy=1&OrderBy=6&OrderBy=3&OrderBy=4OrderBy=1show=allshow=allorderby2,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/c-59-canning-and-preserving.aspx?utm_source=homeslide2&utm_medium=intrasite&utm_campaign=14mar_12-tomatoes&,404,,6/29/16,Not found,Desktop,6/29/16
https://www.lehmans.com/p-1111-pants-stretcher-large.aspx?pageNum=3,404,,7/2/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/blueberry-jam?show=all,404,,7/5/16,Not found,Desktop,7/11/16
https://www.lehmans.com/C-314-home-garden-pest-control.aspx,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/satin-pink-over-opal-cased-glass-ball-oil-lamp-shade?show=all,404,,7/9/16,Not found,Desktop,7/13/16
https://www.lehmans.com/p-2062-uncle-harrys-all-natural-tooth-powder.aspx?OrderBy=6&show=all&OrderBy=3OrderBy=6OrderBy=1&OrderBy=2&OrderBy=2&OrderBy=4OrderBy=4orderby2,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/smith-brothers-throat-drops?show=all,404,,7/9/16,Not found,Desktop,7/12/16
https://www.lehmans.com/product/TEST-TEST-TEST/kitchen,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/5654/home-textiles,404,,7/9/16,Not found,Desktop,7/10/16
https://www.lehmans.com/p-8172-zyliss-restaurant-style-cheese-grater.aspx,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/c-463-warehouse-sale.aspx?pageNum=2,404,,7/3/16,Not found,Desktop,7/8/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/Exclusives?Args=&page_number=1&Args=&page_number=1,404,,4/28/15,Not found,Desktop,5/29/16
https://www.lehmans.com/product/apple-cinnamon-syrup?show=all,404,,7/6/16,Not found,Desktop,7/12/16
https://www.lehmans.com/p-9074-canned-corned-beef-hash-case-of-12.aspx?show=all,404,,7/3/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-8143-holiday-door-chime.aspx,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-9033-tortilla-warmer.aspx?show=all,404,,7/4/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-3713-blue-splatterware-canister-set.aspx?show=all,404,,6/23/16,Not found,Desktop,6/23/16
https://www.lehmans.com/product/christmas-tree-countdown?utm_source=homeslide2&utm_medium=intrasite&utm_campaign=14nov_10-newItem,404,,7/13/16,Not found,Desktop,7/16/16
https://www.lehmans.com/(F(6XAeCiCO8RYpyidqiJCCfvz6K2_suNwUxrY5-i9rlIRNgUU5wOFIJHvmJyinhsdHXEj4xjeviFr_t636l5iwJmkwh4ngA3WW-I3aClbPBIdzU_aUvlH2Eo0C048kVisaa554PeJnA4r4N8pC-Zm6SJgEphR9MWkMmGCshkd-jq3_gcS-DoUnIkaTvNCMm1faoKzQ6SDgvhI9wTBNDFmAFnt_zbg1))/c-299-board-and-table-games.aspx,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/c-55-fruit-presses.aspx?utm_source=cider-press&utm_medium=cp&utm_campaign=related/related/parts-make.htm?tkn=0x4HSknFS04KEwi-gb7R17GPAhUVGWoKHXFBXxUYASABOA0,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/ecomposter?show=all,404,,7/12/16,Not found,Desktop,7/12/16
https://www.lehmans.com/p-445-freestanding-cherry-pitter.aspx?show=all&pageNum=2&OrderBy=4&OrderBy=2&pageNum=3OrderBy=6&OrderBy=6&OrderBy=4OrderBy=3OrderBy=2OrderBy=6orderby5,404,,6/30/16,Not found,Desktop,6/30/16
https://www.lehmans.com/product/heirloom-favorites-seed-starter-kit,404,,7/5/16,Not found,Desktop,7/11/16
https://www.lehmans.com/p-1839-premium-clothesline-kits-25-ft-kit.aspx?OrderBy=6&OrderBy=6&OrderBy=3&show=all&OrderBy=3&OrderBy=3&OrderBy=4OrderBy=1show=allshow=allorderby2,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/chuck-wagon-triangle?utm_source=homeslide3&utm_medium=intrasite&utm_campaign=15feb_09-newItem,404,,7/16/16,Not found,Desktop,7/16/16
https://www.lehmans.com/p-9063-s-shaped-airlocks-stoppers-for-fermenting.aspx?show=all,404,,7/3/16,Not found,Desktop,7/11/16
https://www.lehmans.com/p-8804-black-walnut-hot-pack.aspx?pageNum=1,404,,6/30/16,Not found,Desktop,6/30/16
https://www.lehmans.com/p-8092-find-it-kids-world-game.aspx,404,,7/3/16,Not found,Desktop,7/3/16
https://www.lehmans.com/p-2359.aspx,404,,11/22/15,Not found,Desktop,5/25/16
https://www.lehmans.com/c-122-wood-burning-cookstoves.aspx?utm_source=mostwoodstoves.com&utm_medium=default&utm_campaign=related/wp-signup.php?new=m,404,,6/30/16,Not found,Desktop,6/30/16
https://www.lehmans.com/p-4849-super-snap-diaper-covers.aspx?show=all,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-191-trenette-noodle-cutter.aspx?show=all,404,,7/6/16,Not found,Desktop,7/9/16
https://www.lehmans.com/p-2387-polished-copper-rooster-weathervane.aspx,404,,6/23/16,Not found,Desktop,6/23/16
https://www.lehmans.com/product/napoleon-1900-steel-pedestal-wood-heat-stove?pageNum=1,404,,7/12/16,Not found,Desktop,7/12/16
https://www.lehmans.com/product/10-year-journal?OrderBy=2,404,,7/12/16,Not found,Desktop,7/12/16
https://www.lehmans.com/jump.jsp?itemID=697&itemType=CATEGORY&iMainCat=696&iSubCat=697&i1Cat=670&i2Cat=696&i3Cat=697&i4Cat=0&page=1&defaultDisplay,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/brilliant-food-tips-and-cooking-tricks-book,404,,7/10/16,Not found,Desktop,7/10/16
https://www.lehmans.com/c-66-crocks-and-lids.aspx?utm_source=homeslide2&utm_medium=intrasite&utm_campaign=14sep_29-crock&,404,,6/30/16,Not found,Desktop,6/30/16
https://www.lehmans.com/product/7-od-stove-catalyst?show=all,404,,7/11/16,Not found,Desktop,7/11/16
https://www.lehmans.com/jump.jsp?itemID=836&itemType=CATEGORY&iMainCat=677&iSubCat=836&i1Cat=677&i2Cat=836&i3Cat=0&i4Cat=0&page=6&defaultDisplay,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-8137-indoor-snowballs-30-pack.aspx?show=all,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/c-443-under-50.aspx?pageNum=2,404,,6/1/16,Not found,Desktop,6/1/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/faq/116?Args=&back=&Args=&back=,404,,5/11/15,Not found,Desktop,5/30/16
https://www.lehmans.com/t-special.aspx?utm_source=homeslide1&utm_medium=intrasite&utm_campaign=13nov_29-FreeShipping,404,,7/10/16,Not found,Desktop,7/10/16
https://www.lehmans.com/product/cool-box-cake-salad-carrier-and-server?show=all,404,,7/7/16,Not found,Desktop,7/11/16
https://www.lehmans.com/product/1-34-lb-swiss-cow-bell,404,,7/10/16,Not found,Desktop,7/10/16
https://www.lehmans.com/product/chrome-plated-copper-kettle,404,,7/10/16,Not found,Desktop,7/10/16
https://www.lehmans.com/p-4541-heavy-duty-work-suspenders.aspx?OrderBy=1&OrderBy=4&OrderBy=4&OrderBy=3&OrderBy=6&show=all&OrderBy=6&OrderBy=2OrderBy=3OrderBy=3orderby5,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-9046-marble-pastry-board.aspx?show=all,404,,7/4/16,Not found,Desktop,7/10/16
https://www.lehmans.com/p-5023-arnolds-chocolate-peanut-brittle.aspx?show=all,404,,11/2/15,Not found,Desktop,6/3/16
https://www.lehmans.com/product/toockies-organic-cotton-circulation-gloves/personal-hygiene,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-444-replacement-oil-lamp-chimney-1-7-8-base.aspx,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/recycled-large-colander-by-preserve/home-decor,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/canned-corned-beef-hash-case-of-12/new,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/c-501-new-for-the-season.aspx?pageNum=4,404,,5/16/16,Not found,Desktop,6/17/16
https://www.lehmans.com/p-9042-canning-the-amish-way-book.aspx?show=all,404,,7/2/16,Not found,Desktop,7/2/16
https://www.lehmans.com/p-907-recycled-glass-milk-glasses-set-of-4.aspx?pageNum=1,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-8876-brass-money-clip.aspx,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-8960-horse-head-hitching-post.aspx,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-2062-uncle-harrys-all-natural-tooth-powder.aspx?OrderBy=6&OrderBy=1&OrderBy=6&OrderBy=1&OrderBy=1&show=all&OrderBy=3OrderBy=4OrderBy=6&OrderBy=3OrderBy=4orderby2,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/guthook-knife/tools-hardware,404,,6/29/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/upswept-skinner-knife/tools-hardware,404,,6/29/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/cypress-cricket-chairs-set-of-2/outdoor-furniture,404,,6/29/16,Not found,Desktop,7/7/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/article/1359?Args=&Args=,404,,4/18/15,Not found,Desktop,6/29/16
https://www.lehmans.com/product/chocolate-sea-salt-caramels/food-snacks,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/baby-sock-monkey-hat?show=all,404,,7/11/16,Not found,Desktop,7/11/16
https://www.lehmans.com/product/blue-dish-pan?show=all,404,,7/6/16,Not found,Desktop,7/10/16
https://www.lehmans.com/product/world-x27-s-best-plastic-bucket,404,,7/5/16,Not found,Desktop,7/9/16
https://www.lehmans.com/(f(6xaecico8rypyidqijccfvz6k2_sunwuxry5-i9rlirnguu5wofijhvmjyinhsdhxej4xjevifr_t636l5iwjmkwh4nga3ww-i3aclbpbidzu_auvlh2eo0c048kvisaa554pejna4r4n8pc-zm6sjgephr9mwkmmgcshkd-jq3_gcs-dounikatvncmm1faokzq6sdgvhi9wtbndfmafnt_zbg1))/p-5187-recycled-robots-kit.aspx,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/extreme-dot-to-dot-christmas-traditions-book/children-books,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/nativity-ornaments-from-bethlehem/decor,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/(f(6xaecico8rypyidqijccfvz6k2_sunwuxry5-i9rlirnguu5wofijhvmjyinhsdhxej4xjevifr_t636l5iwjmkwh4nga3ww-i3aclbpbidzu_auvlh2eo0c048kvisaa554pejna4r4n8pc-zm6sjgephr9mwkmmgcshkd-jq3_gcs-dounikatvncmm1faokzq6sdgvhi9wtbndfmafnt_zbg1))/c-183-diamond.aspx,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/take-a-walk-in-the-woods,404,,7/5/16,Not found,Desktop,7/9/16
https://www.lehmans.com/p-239-old-hickory-knives.aspx?OrderBy=6,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/link,404,,6/29/16,Not found,Desktop,7/6/16
https://www.lehmans.com/product/tomato-keeper,404,,7/6/16,Not found,Desktop,7/9/16
https://www.lehmans.com/p-4611-cast-iron-light-9-12-inch-fry-pan.aspx?show=all&OrderBy=6&utm_source=Bing&utm_medium=CPC&utm_campaign=NB_PLA_Cookware_BING&zmam=32933335&zmas=1&zmac=20&zmap=1153310,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-3073-grandpa-s-aluminum-free-deodorants.aspx,404,,4/25/15,Not found,Desktop,6/26/16
https://www.lehmans.com/product/blue-dish-pan,404,,7/5/16,Not found,Desktop,7/7/16
https://www.lehmans.com/p-3131-large-hitzer-coal-heat-stoves.aspx?pageNum=1,404,,7/3/16,Not found,Desktop,7/3/16
https://www.lehmans.com/product/drop-pipe-with-rod-for-water-wells?show=all,404,,7/10/16,Not found,Desktop,7/10/16
https://www.lehmans.com/product/replacement-scrubber-pads-3pk-for-eco-friendly-mop?show=all,404,,7/10/16,Not found,Desktop,7/10/16
https://www.lehmans.com/p-3164-common-cheeses-kit.aspx?pageNum=1,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/handmade-christmas-cottage-ornaments-set-of-4?show=all,404,,7/7/16,Not found,Desktop,7/10/16
https://www.lehmans.com/product/medium-royal-blue-enamelware-coffee-boiler?utm_source=homeslide3&utm_medium=intrasite&utm_campaign=14jun_23-clearance,404,,7/14/16,Not found,Desktop,7/14/16
https://www.lehmans.com/product/natural-stoneware-deep-dish-pie-pan/baking-supplies,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/organic-raw-cashews/food-snacks,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/strebs-old-fashioned-ham/food-mixes,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/natural-stoneware-bread-pan/baking-supplies,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/amish-nativity-set/decor,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/8993/digging-cultivating,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/4534/knives-sharpeners-boards,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/lehmans-brass-washboard/laundry-supplies,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/lodge-grill-pan-scrapers/cast-iron,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/electric-cream-separator/animal-care,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/lehmans-gourmet-sweet-and-tangy-dill-pickles/food-mixes,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/p-3615-come-visit-us-area-brochures-holmes-and-wayne-county-maps.aspx?pageNum=1,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/jump.jsp?itemID=786&i1Cat=672&i2Cat=773&i3Cat=786&itemType=CATEGORY,404,,6/25/16,Not found,Desktop,6/25/16
https://www.lehmans.com/product/hand-and-body-cream-with-pure-emu-oil/health-wellness,404,,7/6/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-9051-garden-tool-stool.aspx?show=all,404,,7/4/16,Not found,Desktop,7/9/16
https://www.lehmans.com/p-9055-vintage-style-ice-cream-spade.aspx?show=all,404,,7/4/16,Not found,Desktop,7/9/16
https://www.lehmans.com/p-3516-aladdin-caboose-style-parchment-shade.aspx?pageNum=1,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/8994/lawncare,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/Toys___Wooden_Toys___Child_s_Teepee_Tent___1152925,404,,10/14/14,Not found,Desktop,5/11/16
https://www.lehmans.com/product/recycled-cups-by-preserve/home-decor,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/c-505-christmas-clearance.aspx,404,,6/18/16,Not found,Desktop,6/18/16
https://www.lehmans.com/p-9057-gransfors-bruks-small-forest-axe.aspx?pageNum=1,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/c-410-eco-friendly-goods.aspx?pageNum=1,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/C-262-medicine-cabinet.aspx?pageNum=2,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/p-9037-postum.aspx?show=all,404,,7/3/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-9041-advanced-coloring-books.aspx?show=all,404,,7/3/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-439-roller-mill-for-grain.aspx8,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/p-8617-workhorse-pulley-clothesline-kit.aspx?show=all,404,,7/3/16,Not found,Desktop,7/3/16
https://www.lehmans.com/(F(6XAeCiCO8RYpyidqiJCCfvz6K2_suNwUxrY5-i9rlIRNgUU5wOFIJHvmJyinhsdHXEj4xjeviFr_t636l5iwJmkwh4ngA3WW-I3aClbPBIdzU_aUvlH2Eo0C048kVisaa554PeJnA4r4N8pC-Zm6SJgEphR9MWkMmGCshkd-jq3_gcS-DoUnIkaTvNCMm1faoKzQ6SDgvhI9wTBNDFmAFnt_zbg1))/c-101-cutlery.aspx,404,,7/6/16,Not found,Desktop,7/6/16
https://www.lehmans.com/product/8240/personal-hygiene,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/christmas-cookie-cutter-set/baking-supplies,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/product/natural-stoneware-rectangle-baking-pan-with-glossy-finish/baking-supplies,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-2620-the-enterprise-monarch-wood-cookstove.aspx,404,,7/1/16,Not found,Desktop,7/1/16
https://www.lehmans.com/product/met-all-aluminum-and-stainless-steel-polish/cleaners-polishes,404,,7/4/16,Not found,Desktop,7/7/16
https://www.lehmans.com/product/one-shot-shovel,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/sdx/175573.jsp,404,,8/26/15,Not found,Desktop,7/21/16
https://www.lehmans.com/c-339-preparedness.aspx,404,,7/16/16,Not found,Desktop,7/16/16
https://www.lehmans.com/c-339-emergency-essentials.aspx?utm_source=homeslide3&utm_medium=intrasite&utm_campaign=13winterPrep&,404,,7/10/16,Not found,Desktop,7/10/16
https://www.lehmans.com/p-2547-collapsible-plant-covers-large.aspx?show=all,404,,7/2/16,Not found,Desktop,7/4/16
https://www.lehmans.com/c-440-holiday-gift-ideas.aspx?utm_source=homeslide2&utm_medium=intrasite&utm_campaign=13dec_04&,404,,4/17/16,Not found,Desktop,6/16/16
https://www.lehmans.com/p-4714-goldn-krisp-potato-chips-case-of-5-bags.aspx?show=all&OrderBy=5,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-1910-reusable-insulated-grocery-bag.aspx?show=all,404,,7/3/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-9054-canvas-garden-bucket.aspx?show=all,404,,7/3/16,Not found,Desktop,7/8/16
https://www.lehmans.com/sdx/146485.jsp,404,,11/7/15,Not found,Desktop,7/16/16
https://www.lehmans.com/p-3149-flavored-honey-sticks.aspx,404,,7/1/16,Not found,Desktop,7/1/16
https://www.lehmans.com/p-1820-no-mess-dough-discs.aspx,404,,7/1/16,Not found,Desktop,7/1/16
https://www.lehmans.com/product/replacement-drain-hoses-for-galvanized-rinse-tub,404,,7/6/16,Not found,Desktop,7/6/16
https://www.lehmans.com/p-5384-virtually-unbreakable-ripple-glass-tumblers-22-oz.aspx?show=all,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/faucet-mount-reverse-osmosis-water-filter,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/p-9040-30-premium-colored-pencil-set.aspx?show=all,404,,7/4/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-5472-lehmans-homemade-ice-cream-mix-20-qt-pack.aspx?show=all,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/medium-green-weeder-garden-gloves,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/p-2610-pennsylvania-dutch-cookbook.aspx?show=all,404,,7/3/16,Not found,Desktop,7/3/16
https://www.lehmans.com/p-633-motorized-base-for-german-made-food-mill.aspx?show=all,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-1053-8-14-qt-stainless-steel-steam-juicer.aspx?show=all&OrderBy=3orderby5,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/faq?utm_source=gasrefrigerators&utm_medium=footer&utm_campaign=faq&utm_source=gasrefrigerators&utm_medium=footer&utm_campaign=faq,404,,5/8/15,Not found,Desktop,6/4/16
https://www.lehmans.com/p-8483-collapsible-plant-covers-small.aspx?show=all,404,,7/3/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-480-porkert-medium-clamp-x2d-on-meat-grinder.aspx?show=all,404,,7/2/16,Not found,Desktop,7/2/16
https://www.lehmans.com/product/farming-board-game,404,,7/7/16,Not found,Desktop,7/7/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/New_Items___Lamps___Lights___Large_Clear_Feather_Lamp___1138305,404,,8/16/15,Not found,Desktop,5/11/16
https://www.lehmans.com/p-1974-broom-cake-tester.aspx?OrderBy=1&pageNum=1,404,,7/1/16,Not found,Desktop,7/1/16
https://www.lehmans.com/product/9025/home-textiles,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/peppermint-ribbon-candy/food-snacks,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/handcrafted-ceramic-soup-crock/dinnerware,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/natural-stoneware-deep-dish-pie-pan-glossy-finish/pots-pans,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/hand-forged-iron-fence-stretcher/farm-tools,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/holiday-ribbon-candy-assorted-flavors/food-snacks,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/lehmans-old-fashioned-sugar-stick-candy-peppermint/food-snacks,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/recycled-plates-by-preserve/dinnerware,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/chefs-knife-by-franz-gude/knives-sharpeners-boards,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/9026/home-textiles,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/holiday-door-chime/decor,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/ceramic-apple-baker/baking-supplies,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/p-205-sleigh-bell-door-hangers.aspx?pageNum=1,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/der-tannenbaum-christmas-music-box/decor,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/exclusive.aspx?rsort=asc&pageNum=5,404,,7/9/16,Not found,Desktop,7/9/16
https://www.lehmans.com/product/9023/home-textiles,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/product/trunk-shovel/household-helpers,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/pure-maple-sugar-candy/food-snacks,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/product/grand-view-brass-rain-gauge/household-helpers,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/p-1306-heat-resistant-spatulas.aspx?OrderBy=2,404,,7/1/16,Not found,Desktop,7/1/16
https://www.lehmans.com/p-3198-stainless-steel-popcorn-popper.aspx?show=all&OrderBy=2&orderby5,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/Home_Goods___Accessories___Amish_Double_Pie_Basket___1086800,404,,8/19/15,Not found,Desktop,5/11/16
https://www.lehmans.com/p-1111-pants-stretcher-large.aspx?show=all&OrderBy=3OrderBy=3pageNum=4OrderBy=3orderby3,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-1111-pants-stretcher-large.aspx?show=all&OrderBy=6OrderBy=3pageNum=4OrderBy=3orderby3,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-1111-pants-stretcher-large.aspx?show=all&OrderBy=5OrderBy=3pageNum=4OrderBy=3orderby3,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/c-510-happy-leap-day-29-for-29.aspx?view=grd&pageNum=2,404,,7/8/16,Not found,Desktop,7/8/16
https://www.lehmans.com/p-2452-green-hand-cistern-pump.aspx?pageNum=2,404,,7/3/16,Not found,Desktop,7/3/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/article/1403,404,,4/17/15,Not found,Desktop,5/1/16
https://www.lehmans.com/p-2218-unpainted-dietz-blizzard-lanterns.aspx?show=all&orderby2,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/bestsellers.aspx?pagenum=2,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/p-2980-lehmans-laundry-soap-nuts.aspx?show=all&OrderBy=3,404,,7/4/16,Not found,Desktop,7/4/16
https://www.lehmans.com/urlredirect.aspx?redirect=/store/Kitchen___Helpers_and_Accessories___Utensils_and_Tools___Professional_Cooking_Twine___1070500?Args&Args,404,,3/17/16,Not found,Desktop,6/12/16
https://www.lehmans.com/c-104-kitchen-knives.aspx?view=grd,404,,7/3/16,Not found,Desktop,7/3/16
https://www.lehmans.com/p-2977-octagon-picnic-tables.aspx?show=all,404,,4/19/16,Not found,Desktop,6/25/16
https://www.lehmans.com/p-1026-ice-cream-spade.aspx?OrderBy=3&show=all&version=meter+at+0&module=meter-Links&pgtype=article&contentId=&mediaId=&referrer=&priority=true&action=click&contentCollection=meter-links-click,404,,7/5/16,Not found,Desktop,7/5/16
https://www.lehmans.com/p-2946-centrex-3000-non-x2d-electric-air-x2d-flow-composting-toilet-system.aspx?show=all,404,,6/17/16,Not found,Desktop,6/17/16
